Mode,BusinessDate,DateTime,CardID,CardType,Card_SubType_Desc,Payment_Type,Fare_Type,Concession_Type,MI_Card_Group,VehicleID,ParentRoute,RouteID,StopID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
3,2015-11-09,2015-11-09T17:14:03,9164090,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,699,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-10-12,2015-10-12T08:10:43,13245131,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,607,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-09-21,2015-09-21T07:11:50,10099350,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,635,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-11-20,2015-11-20T07:22:45,4270420,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-09-01,2015-09-01T08:09:39,13245131,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,594,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-09-07,2015-09-07T15:09:55,3788040,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-10-12,2015-10-12T10:24:57,3659880,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,607,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-10-19,2015-10-19T14:40:04,14538400,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-09-02,2015-09-02T08:10:37,9129180,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,546,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-10-13,2015-10-13T08:10:39,12850371,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,644,112,17669,4481,Murray Road - Stop 43,43-Murray Rd/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.736465,144.990416
3,2015-08-31,2015-08-31T08:09:04,12232390,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-09-04,2015-09-04T15:39:15,1575531,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-09-19,2015-09-19T13:40:32,11884130,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,675,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-10-14,2015-10-14T08:09:29,12850371,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,532,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-08-21,2015-08-21T15:39:07,1575531,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-09-26,2015-09-26T12:48:46,10398371,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-11-09,2015-11-09T08:02:42,12232390,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,636,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-08-31,2015-08-31T07:15:24,9952720,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4482,Cooper Street - Stop 44,44-Cooper St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.734609,144.990733
3,2015-11-18,2015-11-18T17:42:27,9734831,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T08:52:41,13319600,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-12,2015-11-12T08:10:00,3659880,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:28:56,6956510,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T08:47:06,1560640,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-07-25,2015-07-25T15:28:37,6859480,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-21,2015-11-21T09:10:10,4567210,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,687,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:20:58,7752810,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-26,2015-09-26T11:30:31,12012890,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,643,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T09:56:22,11157871,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-19,2015-10-19T15:49:02,1229291,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-15,2015-08-15T19:28:37,11733231,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,535,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-20,2015-08-20T06:49:42,2149331,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,637,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-07-25,2015-07-25T15:29:54,4448110,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-17,2015-09-17T14:06:49,3904371,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T18:26:28,11593940,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:04:41,2269020,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-19,2015-10-19T15:46:53,5875821,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T09:00:21,12498361,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T15:31:42,10912320,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-18,2015-11-18T18:01:11,10018261,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-04,2015-09-04T15:38:59,9966351,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:06:43,3290070,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-05,2015-09-05T23:37:34,13576420,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-22,2015-11-22T14:41:06,101751,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,599,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:11:03,11253401,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-12,2015-11-12T06:48:02,6571340,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-11,2015-11-11T14:59:35,14565800,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-07-25,2015-07-25T15:28:33,13310011,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-08,2015-09-08T17:52:06,4619810,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,643,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-15,2015-08-15T12:19:36,10891870,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,548,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-12,2015-11-12T06:44:12,11640760,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,604,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T09:15:21,4656551,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T17:04:23,1695311,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,613,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-01,2015-09-01T08:08:44,2161111,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,594,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:08:01,9816420,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T09:04:12,9792421,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:13:39,1605840,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-07,2015-09-07T16:16:04,7435431,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,679,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:28:32,14277170,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T13:39:53,4918530,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-05,2015-09-05T23:44:39,7412180,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,598,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-04,2015-09-04T15:48:00,11996981,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T13:35:07,7876761,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T18:14:03,7201190,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:00:33,39431,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-07-25,2015-07-25T15:05:09,8467501,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-19,2015-10-19T15:25:38,13882331,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-18,2015-11-18T17:36:11,33730,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T13:30:20,14578561,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-14,2015-11-14T21:53:15,11883430,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,652,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-19,2015-10-19T08:26:46,1995530,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,617,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T07:51:49,1585010,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-18,2015-11-18T17:39:44,13994471,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,606,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T08:56:10,4419790,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,558,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-07-25,2015-07-25T15:29:58,13258960,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,1924,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T17:35:02,9966351,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-13,2015-11-13T07:51:29,2848841,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,592,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-04,2015-09-04T15:49:08,9749641,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-19,2015-10-19T15:50:16,1574670,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,618,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:18:33,3811941,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-18,2015-10-18T16:25:35,9700891,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-25,2015-08-25T11:19:37,5043081,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-17,2015-09-17T13:59:00,33730,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,701,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-01,2015-09-01T06:49:20,2149331,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,679,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-20,2015-10-20T17:36:25,12395980,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,568,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-10,2015-08-10T10:03:45,12544590,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,612,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-08-24,2015-08-24T11:10:14,8088210,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,551,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-17,2015-09-17T19:39:48,14086201,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,670,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-11-20,2015-11-20T17:36:30,8154951,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,603,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-10-08,2015-10-08T07:10:07,3659880,1,Full Fare,Paid,Full Fare,Full Fare,Full Fare,627,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
